Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Request_Time,Request_Date,Request_Day,Request_Time_of_the_day,Drop_timestamp,Drop_Time,Drop_Date,Drop_Day
5269,Airport,,No Cars Available,2016-07-14 21:36:00,21:36:33,2016-07-14,Thursday,Night,,,,
5270,City,6,Trip Completed,2016-07-14 21:33:00,21:33:55,2016-07-14,Thursday,Night,2016-07-14 22:25:00,22:25:43,2016-07-14,Thursday
5271,City,66,Trip Completed,2016-07-14 21:33:00,21:33:30,2016-07-14,Thursday,Night,2016-07-14 22:21:00,22:21:00,2016-07-14,Thursday
5272,City,164,Cancelled,2016-07-14 21:30:00,21:30:10,2016-07-14,Thursday,Night,,,,
5273,Airport,225,Cancelled,2016-07-14 21:29:00,21:29:36,2016-07-14,Thursday,Night,,,,
5274,Airport,,No Cars Available,2016-07-14 21:40:00,21:40:58,2016-07-14,Thursday,Night,,,,
5275,City,157,Trip Completed,2016-07-14 21:38:00,21:38:10,2016-07-14,Thursday,Night,2016-07-14 22:21:00,22:21:52,2016-07-14,Thursday
5276,City,259,Trip Completed,2016-07-14 21:35:00,21:35:46,2016-07-14,Thursday,Night,2016-07-14 22:47:00,22:47:26,2016-07-14,Thursday
5277,Airport,,No Cars Available,2016-07-14 21:37:00,21:37:00,2016-07-14,Thursday,Night,,,,
5278,Airport,,No Cars Available,2016-07-14 21:38:00,21:38:13,2016-07-14,Thursday,Night,,,,
5279,Airport,,No Cars Available,2016-07-14 21:34:00,21:34:54,2016-07-14,Thursday,Night,,,,
5280,Airport,,No Cars Available,2016-07-14 21:34:00,21:34:50,2016-07-14,Thursday,Night,,,,
5281,Airport,,No Cars Available,2016-07-14 21:35:00,21:35:55,2016-07-14,Thursday,Night,,,,
5282,Airport,,No Cars Available,2016-07-14 21:37:00,21:37:02,2016-07-14,Thursday,Night,,,,
5283,Airport,,No Cars Available,2016-07-14 21:39:00,21:39:15,2016-07-14,Thursday,Night,,,,
5284,City,246,Trip Completed,2016-07-14 21:41:00,21:41:42,2016-07-14,Thursday,Night,2016-07-14 22:45:00,22:45:34,2016-07-14,Thursday
5285,Airport,89,Trip Completed,2016-07-14 21:42:00,21:42:42,2016-07-14,Thursday,Night,2016-07-14 22:12:00,22:12:28,2016-07-14,Thursday
5286,City,272,Trip Completed,2016-07-14 21:40:00,21:40:48,2016-07-14,Thursday,Night,2016-07-14 22:28:00,22:28:36,2016-07-14,Thursday
5287,City,169,Trip Completed,2016-07-14 21:46:00,21:46:45,2016-07-14,Thursday,Night,2016-07-14 22:35:00,22:35:39,2016-07-14,Thursday
5288,Airport,242,Cancelled,2016-07-14 21:42:00,21:42:19,2016-07-14,Thursday,Night,,,,
5289,City,13,Trip Completed,2016-07-14 21:43:00,21:43:24,2016-07-14,Thursday,Night,2016-07-14 22:24:00,22:24:13,2016-07-14,Thursday
5290,Airport,153,Cancelled,2016-07-14 21:50:00,21:50:06,2016-07-14,Thursday,Night,,,,
5291,Airport,162,Trip Completed,2016-07-14 21:48:00,21:48:06,2016-07-14,Thursday,Night,2016-07-14 22:45:00,22:45:23,2016-07-14,Thursday
5292,Airport,,No Cars Available,2016-07-14 21:52:00,21:52:13,2016-07-14,Thursday,Night,,,,
5293,Airport,,No Cars Available,2016-07-14 21:50:00,21:50:36,2016-07-14,Thursday,Night,,,,
5294,City,14,Trip Completed,2016-07-14 21:45:00,21:45:50,2016-07-14,Thursday,Night,2016-07-14 22:16:00,22:16:40,2016-07-14,Thursday
5295,City,298,Trip Completed,2016-07-14 21:48:00,21:48:59,2016-07-14,Thursday,Night,2016-07-14 22:41:00,22:41:48,2016-07-14,Thursday
5296,Airport,,No Cars Available,2016-07-14 21:49:00,21:49:15,2016-07-14,Thursday,Night,,,,
5297,City,290,Trip Completed,2016-07-14 21:51:00,21:51:46,2016-07-14,Thursday,Night,2016-07-14 22:25:00,22:25:10,2016-07-14,Thursday
5298,Airport,,No Cars Available,2016-07-14 21:54:00,21:54:37,2016-07-14,Thursday,Night,,,,
5299,Airport,,No Cars Available,2016-07-14 21:49:00,21:49:20,2016-07-14,Thursday,Night,,,,
5300,Airport,47,Cancelled,2016-07-14 21:52:00,21:52:23,2016-07-14,Thursday,Night,,,,
5301,Airport,,No Cars Available,2016-07-14 21:48:00,21:48:17,2016-07-14,Thursday,Night,,,,
5302,Airport,,No Cars Available,2016-07-14 21:53:00,21:53:35,2016-07-14,Thursday,Night,,,,
5303,Airport,,No Cars Available,2016-07-14 21:54:00,21:54:00,2016-07-14,Thursday,Night,,,,
5304,Airport,,No Cars Available,2016-07-14 21:56:00,21:56:00,2016-07-14,Thursday,Night,,,,
5305,Airport,,No Cars Available,2016-07-14 21:56:00,21:56:02,2016-07-14,Thursday,Night,,,,
5306,Airport,,No Cars Available,2016-07-14 22:01:00,22:01:48,2016-07-14,Thursday,Late Night,,,,
5307,Airport,,No Cars Available,2016-07-14 22:03:00,22:03:36,2016-07-14,Thursday,Late Night,,,,
5308,Airport,,No Cars Available,2016-07-14 21:58:00,21:58:07,2016-07-14,Thursday,Night,,,,
5309,Airport,,No Cars Available,2016-07-14 21:58:00,21:58:18,2016-07-14,Thursday,Night,,,,
5310,Airport,,No Cars Available,2016-07-14 22:04:00,22:04:21,2016-07-14,Thursday,Late Night,,,,
5311,Airport,,No Cars Available,2016-07-14 22:00:00,22:00:48,2016-07-14,Thursday,Late Night,,,,
5312,Airport,,No Cars Available,2016-07-14 21:58:00,21:58:40,2016-07-14,Thursday,Night,,,,
5313,Airport,255,Trip Completed,2016-07-14 22:02:00,22:02:14,2016-07-14,Thursday,Late Night,2016-07-14 22:44:00,22:44:00,2016-07-14,Thursday
5314,Airport,,No Cars Available,2016-07-14 22:05:00,22:05:56,2016-07-14,Thursday,Late Night,,,,
5315,Airport,,No Cars Available,2016-07-14 22:05:00,22:05:34,2016-07-14,Thursday,Late Night,,,,
5316,Airport,,No Cars Available,2016-07-14 22:06:00,22:06:30,2016-07-14,Thursday,Late Night,,,,
5317,Airport,,No Cars Available,2016-07-14 22:09:00,22:09:42,2016-07-14,Thursday,Late Night,,,,
5318,Airport,141,Trip Completed,2016-07-14 22:08:00,22:08:44,2016-07-14,Thursday,Late Night,2016-07-14 22:58:00,22:58:08,2016-07-14,Thursday
5319,Airport,,No Cars Available,2016-07-14 22:08:00,22:08:03,2016-07-14,Thursday,Late Night,,,,
5320,Airport,,No Cars Available,2016-07-14 22:13:00,22:13:58,2016-07-14,Thursday,Late Night,,,,
5321,City,102,Trip Completed,2016-07-14 22:09:00,22:09:50,2016-07-14,Thursday,Late Night,2016-07-14 22:46:00,22:46:06,2016-07-14,Thursday
5322,Airport,,No Cars Available,2016-07-14 22:06:00,22:06:23,2016-07-14,Thursday,Late Night,,,,
5323,Airport,,No Cars Available,2016-07-14 22:13:00,22:13:46,2016-07-14,Thursday,Late Night,,,,
5324,Airport,,No Cars Available,2016-07-14 22:14:00,22:14:46,2016-07-14,Thursday,Late Night,,,,
5325,City,114,Trip Completed,2016-07-14 22:11:00,22:11:41,2016-07-14,Thursday,Late Night,2016-07-14 23:12:00,23:12:36,2016-07-14,Thursday
5326,City,163,Trip Completed,2016-07-14 22:09:00,22:09:30,2016-07-14,Thursday,Late Night,2016-07-14 23:13:00,23:13:16,2016-07-14,Thursday
5327,Airport,224,Cancelled,2016-07-14 22:12:00,22:12:35,2016-07-14,Thursday,Late Night,,,,
5328,Airport,110,Trip Completed,2016-07-14 22:10:00,22:10:37,2016-07-14,Thursday,Late Night,2016-07-14 22:51:00,22:51:25,2016-07-14,Thursday
5329,Airport,,No Cars Available,2016-07-14 22:15:00,22:15:42,2016-07-14,Thursday,Late Night,,,,
5330,Airport,,No Cars Available,2016-07-14 22:19:00,22:19:56,2016-07-14,Thursday,Late Night,,,,
5331,Airport,,No Cars Available,2016-07-14 22:20:00,22:20:30,2016-07-14,Thursday,Late Night,,,,
5332,City,,No Cars Available,2016-07-14 22:22:00,22:22:39,2016-07-14,Thursday,Late Night,,,,
5333,Airport,,No Cars Available,2016-07-14 22:22:00,22:22:35,2016-07-14,Thursday,Late Night,,,,
5334,City,,No Cars Available,2016-07-14 22:23:00,22:23:02,2016-07-14,Thursday,Late Night,,,,
5335,Airport,2,Trip Completed,2016-07-14 22:24:00,22:24:13,2016-07-14,Thursday,Late Night,2016-07-14 23:18:00,23:18:52,2016-07-14,Thursday
5336,Airport,201,Trip Completed,2016-07-14 22:25:00,22:25:11,2016-07-14,Thursday,Late Night,2016-07-14 23:41:00,23:41:47,2016-07-14,Thursday
5337,City,205,Trip Completed,2016-07-14 22:21:00,22:21:28,2016-07-14,Thursday,Late Night,2016-07-14 23:23:00,23:23:40,2016-07-14,Thursday
5338,Airport,222,Trip Completed,2016-07-14 22:27:00,22:27:13,2016-07-14,Thursday,Late Night,2016-07-14 23:34:00,23:34:06,2016-07-14,Thursday
5339,City,,No Cars Available,2016-07-14 22:28:00,22:28:16,2016-07-14,Thursday,Late Night,,,,
5340,Airport,194,Trip Completed,2016-07-14 22:32:00,22:32:15,2016-07-14,Thursday,Late Night,2016-07-14 23:44:00,23:44:30,2016-07-14,Thursday
5341,City,230,Cancelled,2016-07-14 22:34:00,22:34:33,2016-07-14,Thursday,Late Night,,,,
5342,City,296,Trip Completed,2016-07-14 22:38:00,22:38:38,2016-07-14,Thursday,Late Night,2016-07-14 23:21:00,23:21:22,2016-07-14,Thursday
5343,City,,No Cars Available,2016-07-14 22:35:00,22:35:51,2016-07-14,Thursday,Late Night,,,,
5344,Airport,227,Trip Completed,2016-07-14 22:37:00,22:37:51,2016-07-14,Thursday,Late Night,2016-07-14 23:35:00,23:35:14,2016-07-14,Thursday
5345,Airport,260,Trip Completed,2016-07-14 22:43:00,22:43:48,2016-07-14,Thursday,Late Night,2016-07-14 23:40:00,23:40:58,2016-07-14,Thursday
5346,Airport,,No Cars Available,2016-07-14 22:46:00,22:46:35,2016-07-14,Thursday,Late Night,,,,
5347,Airport,16,Trip Completed,2016-07-14 22:51:00,22:51:47,2016-07-14,Thursday,Late Night,2016-07-14 23:53:00,23:53:42,2016-07-14,Thursday
5348,City,40,Trip Completed,2016-07-14 22:50:00,22:50:55,2016-07-14,Thursday,Late Night,2016-07-14 23:45:00,23:45:17,2016-07-14,Thursday
5349,Airport,72,Trip Completed,2016-07-14 22:55:00,22:55:36,2016-07-14,Thursday,Late Night,2016-07-14 23:22:00,23:22:32,2016-07-14,Thursday
5350,City,162,Trip Completed,2016-07-14 22:52:00,22:52:35,2016-07-14,Thursday,Late Night,2016-07-14 23:42:00,23:42:51,2016-07-14,Thursday
5351,City,,No Cars Available,2016-07-14 22:54:00,22:54:12,2016-07-14,Thursday,Late Night,,,,
5352,Airport,37,Trip Completed,2016-07-14 23:01:00,23:01:45,2016-07-14,Thursday,Late Night,2016-07-14 23:45:00,23:45:53,2016-07-14,Thursday
5353,Airport,,No Cars Available,2016-07-14 22:54:00,22:54:09,2016-07-14,Thursday,Late Night,,,,
5354,Airport,97,Trip Completed,2016-07-14 23:07:00,23:07:32,2016-07-14,Thursday,Late Night,2016-07-15 00:01:00,00:01:32,2016-07-15,Friday
5355,City,,No Cars Available,2016-07-14 23:10:00,23:10:05,2016-07-14,Thursday,Late Night,,,,
5356,Airport,,No Cars Available,2016-07-14 23:06:00,23:06:44,2016-07-14,Thursday,Late Night,,,,
5357,City,211,Trip Completed,2016-07-14 23:09:00,23:09:23,2016-07-14,Thursday,Late Night,2016-07-15 00:05:00,00:05:34,2016-07-15,Friday
5358,Airport,225,Trip Completed,2016-07-14 23:17:00,23:17:20,2016-07-14,Thursday,Late Night,2016-07-15 00:03:00,00:03:26,2016-07-15,Friday
5359,City,109,Trip Completed,2016-07-14 23:21:00,23:21:57,2016-07-14,Thursday,Late Night,2016-07-15 00:24:00,00:24:00,2016-07-15,Friday
5360,Airport,218,Trip Completed,2016-07-14 23:19:00,23:19:15,2016-07-14,Thursday,Late Night,2016-07-14 23:58:00,23:58:25,2016-07-14,Thursday
5361,Airport,,No Cars Available,2016-07-14 23:22:00,23:22:28,2016-07-14,Thursday,Late Night,,,,
5362,Airport,,No Cars Available,2016-07-14 23:22:00,23:22:24,2016-07-14,Thursday,Late Night,,,,
5363,Airport,,No Cars Available,2016-07-14 23:19:00,23:19:41,2016-07-14,Thursday,Late Night,,,,
5364,City,234,Trip Completed,2016-07-14 23:24:00,23:24:48,2016-07-14,Thursday,Late Night,2016-07-15 00:04:00,00:04:20,2016-07-15,Friday
5365,City,,No Cars Available,2016-07-14 23:24:00,23:24:27,2016-07-14,Thursday,Late Night,,,,
5366,Airport,22,Trip Completed,2016-07-14 23:27:00,23:27:22,2016-07-14,Thursday,Late Night,2016-07-15 00:19:00,00:19:50,2016-07-15,Friday
5367,Airport,17,Trip Completed,2016-07-14 23:35:00,23:35:34,2016-07-14,Thursday,Late Night,2016-07-15 00:25:00,00:25:26,2016-07-15,Friday
5368,City,223,Trip Completed,2016-07-14 23:36:00,23:36:12,2016-07-14,Thursday,Late Night,2016-07-15 00:27:00,00:27:56,2016-07-15,Friday
5369,Airport,,No Cars Available,2016-07-14 23:39:00,23:39:47,2016-07-14,Thursday,Late Night,,,,
5370,City,123,Trip Completed,2016-07-14 23:43:00,23:43:29,2016-07-14,Thursday,Late Night,2016-07-15 00:33:00,00:33:38,2016-07-15,Friday
5371,Airport,,No Cars Available,2016-07-14 23:41:00,23:41:09,2016-07-14,Thursday,Late Night,,,,
5372,City,,No Cars Available,2016-07-14 23:38:00,23:38:08,2016-07-14,Thursday,Late Night,,,,
5373,City,99,Trip Completed,2016-07-14 23:42:00,23:42:23,2016-07-14,Thursday,Late Night,2016-07-15 00:17:00,00:17:24,2016-07-15,Friday
5374,City,199,Trip Completed,2016-07-14 23:40:00,23:40:04,2016-07-14,Thursday,Late Night,2016-07-15 00:46:00,00:46:22,2016-07-15,Friday
5375,Airport,,No Cars Available,2016-07-14 23:42:00,23:42:27,2016-07-14,Thursday,Late Night,,,,
5376,City,,No Cars Available,2016-07-14 23:43:00,23:43:02,2016-07-14,Thursday,Late Night,,,,
5377,City,83,Trip Completed,2016-07-14 23:42:00,23:42:02,2016-07-14,Thursday,Late Night,2016-07-15 00:39:00,00:39:38,2016-07-15,Friday
5378,Airport,,No Cars Available,2016-07-14 23:52:00,23:52:06,2016-07-14,Thursday,Late Night,,,,
5379,City,154,Trip Completed,2016-07-14 23:51:00,23:51:31,2016-07-14,Thursday,Late Night,2016-07-15 01:04:00,01:04:40,2016-07-15,Friday
5380,Airport,104,Trip Completed,2016-07-14 23:50:00,23:50:28,2016-07-14,Thursday,Late Night,2016-07-15 00:39:00,00:39:55,2016-07-15,Friday
5381,Airport,298,Trip Completed,2016-07-14 23:56:00,23:56:41,2016-07-14,Thursday,Late Night,2016-07-15 00:39:00,00:39:24,2016-07-15,Friday
5382,City,59,Trip Completed,2016-07-14 00:08:00,00:08:01,2016-07-14,Thursday,Late Night,2016-07-14 00:42:00,00:42:31,2016-07-14,Thursday
5383,City,142,Trip Completed,2016-07-14 00:03:00,00:03:46,2016-07-14,Thursday,Late Night,2016-07-14 00:34:00,00:34:07,2016-07-14,Thursday
5384,Airport,80,Trip Completed,2016-07-14 00:03:00,00:03:40,2016-07-14,Thursday,Late Night,2016-07-14 01:03:00,01:03:59,2016-07-14,Thursday
5385,Airport,213,Trip Completed,2016-07-14 00:07:00,00:07:29,2016-07-14,Thursday,Late Night,2016-07-14 00:44:00,00:44:29,2016-07-14,Thursday
5386,City,,No Cars Available,2016-07-15 00:20:00,00:20:52,2016-07-15,Friday,Late Night,,,,
5387,City,,No Cars Available,2016-07-15 00:19:00,00:19:53,2016-07-15,Friday,Late Night,,,,
5388,Airport,,No Cars Available,2016-07-15 00:19:00,00:19:05,2016-07-15,Friday,Late Night,,,,
5389,Airport,,No Cars Available,2016-07-15 00:20:00,00:20:15,2016-07-15,Friday,Late Night,,,,
5390,Airport,,No Cars Available,2016-07-15 00:26:00,00:26:36,2016-07-15,Friday,Late Night,,,,
5391,City,,No Cars Available,2016-07-15 00:26:00,00:26:39,2016-07-15,Friday,Late Night,,,,
5392,City,245,Trip Completed,2016-07-15 00:29:00,00:29:15,2016-07-15,Friday,Late Night,2016-07-15 01:07:00,01:07:49,2016-07-15,Friday
5393,Airport,,No Cars Available,2016-07-15 00:30:00,00:30:35,2016-07-15,Friday,Late Night,,,,
5394,Airport,64,Trip Completed,2016-07-15 00:47:00,00:47:57,2016-07-15,Friday,Late Night,2016-07-15 01:42:00,01:42:51,2016-07-15,Friday
5395,Airport,,No Cars Available,2016-07-15 00:53:00,00:53:01,2016-07-15,Friday,Late Night,,,,
5396,City,240,Cancelled,2016-07-15 00:54:00,00:54:12,2016-07-15,Friday,Late Night,,,,
5397,City,,No Cars Available,2016-07-15 00:52:00,00:52:01,2016-07-15,Friday,Late Night,,,,
5398,City,,No Cars Available,2016-07-15 01:02:00,01:02:15,2016-07-15,Friday,MidNight Hours,,,,
5399,City,111,Trip Completed,2016-07-15 00:58:00,00:58:19,2016-07-15,Friday,Late Night,2016-07-15 02:16:00,02:16:07,2016-07-15,Friday
5400,Airport,226,Trip Completed,2016-07-15 01:05:00,01:05:20,2016-07-15,Friday,MidNight Hours,2016-07-15 02:04:00,02:04:05,2016-07-15,Friday
5401,City,,No Cars Available,2016-07-15 01:04:00,01:04:28,2016-07-15,Friday,MidNight Hours,,,,
5402,Airport,87,Trip Completed,2016-07-15 01:06:00,01:06:24,2016-07-15,Friday,MidNight Hours,2016-07-15 01:48:00,01:48:20,2016-07-15,Friday
5403,Airport,,No Cars Available,2016-07-15 01:14:00,01:14:00,2016-07-15,Friday,MidNight Hours,,,,
5404,City,84,Trip Completed,2016-07-15 01:12:00,01:12:58,2016-07-15,Friday,MidNight Hours,2016-07-15 02:05:00,02:05:26,2016-07-15,Friday
5405,Airport,,No Cars Available,2016-07-15 01:20:00,01:20:44,2016-07-15,Friday,MidNight Hours,,,,
5406,City,,No Cars Available,2016-07-15 01:27:00,01:27:47,2016-07-15,Friday,MidNight Hours,,,,
5407,Airport,,No Cars Available,2016-07-15 01:31:00,01:31:34,2016-07-15,Friday,MidNight Hours,,,,
5408,City,,No Cars Available,2016-07-15 01:37:00,01:37:01,2016-07-15,Friday,MidNight Hours,,,,
5409,Airport,72,Trip Completed,2016-07-15 01:36:00,01:36:28,2016-07-15,Friday,MidNight Hours,2016-07-15 02:46:00,02:46:45,2016-07-15,Friday
5410,City,58,Cancelled,2016-07-15 01:45:00,01:45:43,2016-07-15,Friday,MidNight Hours,,,,
5411,Airport,,No Cars Available,2016-07-15 01:43:00,01:43:11,2016-07-15,Friday,MidNight Hours,,,,
5412,Airport,,No Cars Available,2016-07-15 01:49:00,01:49:06,2016-07-15,Friday,MidNight Hours,,,,
5413,Airport,,No Cars Available,2016-07-15 01:50:00,01:50:12,2016-07-15,Friday,MidNight Hours,,,,
5414,Airport,,No Cars Available,2016-07-15 01:51:00,01:51:08,2016-07-15,Friday,MidNight Hours,,,,
5415,City,,No Cars Available,2016-07-15 01:51:00,01:51:17,2016-07-15,Friday,MidNight Hours,,,,
5416,City,,No Cars Available,2016-07-15 01:53:00,01:53:20,2016-07-15,Friday,MidNight Hours,,,,
5417,Airport,,No Cars Available,2016-07-15 01:59:00,01:59:17,2016-07-15,Friday,MidNight Hours,,,,
5418,City,56,Trip Completed,2016-07-15 02:03:00,02:03:39,2016-07-15,Friday,MidNight Hours,2016-07-15 03:13:00,03:13:00,2016-07-15,Friday
5419,City,191,Trip Completed,2016-07-15 02:01:00,02:01:30,2016-07-15,Friday,MidNight Hours,2016-07-15 02:34:00,02:34:12,2016-07-15,Friday
5420,Airport,,No Cars Available,2016-07-15 02:09:00,02:09:15,2016-07-15,Friday,MidNight Hours,,,,
5421,Airport,243,Trip Completed,2016-07-15 02:08:00,02:08:39,2016-07-15,Friday,MidNight Hours,2016-07-15 03:12:00,03:12:36,2016-07-15,Friday
5422,City,46,Trip Completed,2016-07-15 02:09:00,02:09:09,2016-07-15,Friday,MidNight Hours,2016-07-15 03:09:00,03:09:26,2016-07-15,Friday
5423,City,114,Cancelled,2016-07-15 02:11:00,02:11:10,2016-07-15,Friday,MidNight Hours,,,,
5424,City,166,Cancelled,2016-07-15 02:13:00,02:13:08,2016-07-15,Friday,MidNight Hours,,,,
5425,City,23,Trip Completed,2016-07-15 02:23:00,02:23:56,2016-07-15,Friday,MidNight Hours,2016-07-15 03:08:00,03:08:35,2016-07-15,Friday
5426,Airport,,No Cars Available,2016-07-15 02:22:00,02:22:32,2016-07-15,Friday,MidNight Hours,,,,
5427,City,,No Cars Available,2016-07-15 02:20:00,02:20:24,2016-07-15,Friday,MidNight Hours,,,,
5428,Airport,285,Trip Completed,2016-07-15 02:28:00,02:28:34,2016-07-15,Friday,MidNight Hours,2016-07-15 03:04:00,03:04:34,2016-07-15,Friday
5429,Airport,,No Cars Available,2016-07-15 02:38:00,02:38:44,2016-07-15,Friday,MidNight Hours,,,,
5430,City,205,Trip Completed,2016-07-15 02:35:00,02:35:11,2016-07-15,Friday,MidNight Hours,2016-07-15 03:25:00,03:25:33,2016-07-15,Friday
5431,Airport,160,Trip Completed,2016-07-15 02:38:00,02:38:30,2016-07-15,Friday,MidNight Hours,2016-07-15 03:23:00,03:23:54,2016-07-15,Friday
5432,Airport,,No Cars Available,2016-07-15 02:42:00,02:42:51,2016-07-15,Friday,MidNight Hours,,,,
5433,City,,No Cars Available,2016-07-15 02:41:00,02:41:29,2016-07-15,Friday,MidNight Hours,,,,
5434,City,3,Trip Completed,2016-07-15 02:41:00,02:41:38,2016-07-15,Friday,MidNight Hours,2016-07-15 03:24:00,03:24:43,2016-07-15,Friday
5435,City,45,Trip Completed,2016-07-15 02:52:00,02:52:10,2016-07-15,Friday,MidNight Hours,2016-07-15 03:43:00,03:43:43,2016-07-15,Friday
5436,City,,No Cars Available,2016-07-15 02:59:00,02:59:38,2016-07-15,Friday,MidNight Hours,,,,
5437,Airport,281,Trip Completed,2016-07-15 02:59:00,02:59:50,2016-07-15,Friday,MidNight Hours,2016-07-15 03:57:00,03:57:34,2016-07-15,Friday
5438,City,,No Cars Available,2016-07-15 02:59:00,02:59:36,2016-07-15,Friday,MidNight Hours,,,,
5439,City,,No Cars Available,2016-07-15 03:13:00,03:13:10,2016-07-15,Friday,MidNight Hours,,,,
5440,Airport,275,Trip Completed,2016-07-15 03:04:00,03:04:32,2016-07-15,Friday,MidNight Hours,2016-07-15 04:04:00,04:04:20,2016-07-15,Friday
5441,City,,No Cars Available,2016-07-15 03:06:00,03:06:28,2016-07-15,Friday,MidNight Hours,,,,
5442,Airport,,No Cars Available,2016-07-15 03:08:00,03:08:38,2016-07-15,Friday,MidNight Hours,,,,
5443,City,,No Cars Available,2016-07-15 03:03:00,03:03:18,2016-07-15,Friday,MidNight Hours,,,,
5444,City,250,Trip Completed,2016-07-15 03:05:00,03:05:44,2016-07-15,Friday,MidNight Hours,2016-07-15 03:48:00,03:48:26,2016-07-15,Friday
5445,Airport,,No Cars Available,2016-07-15 03:07:00,03:07:48,2016-07-15,Friday,MidNight Hours,,,,
5446,City,,No Cars Available,2016-07-15 03:25:00,03:25:23,2016-07-15,Friday,MidNight Hours,,,,
5447,City,,No Cars Available,2016-07-15 03:19:00,03:19:59,2016-07-15,Friday,MidNight Hours,,,,
5448,Airport,176,Trip Completed,2016-07-15 03:22:00,03:22:27,2016-07-15,Friday,MidNight Hours,2016-07-15 04:27:00,04:27:10,2016-07-15,Friday
5449,City,,No Cars Available,2016-07-15 03:18:00,03:18:52,2016-07-15,Friday,MidNight Hours,,,,
5450,City,,No Cars Available,2016-07-15 03:21:00,03:21:40,2016-07-15,Friday,MidNight Hours,,,,
5451,Airport,,No Cars Available,2016-07-15 03:25:00,03:25:14,2016-07-15,Friday,MidNight Hours,,,,
5452,Airport,,No Cars Available,2016-07-15 03:28:00,03:28:06,2016-07-15,Friday,MidNight Hours,,,,
5453,City,159,Trip Completed,2016-07-15 03:38:00,03:38:02,2016-07-15,Friday,MidNight Hours,2016-07-15 04:28:00,04:28:09,2016-07-15,Friday
5454,Airport,,No Cars Available,2016-07-15 03:47:00,03:47:26,2016-07-15,Friday,MidNight Hours,,,,
5455,City,202,Trip Completed,2016-07-15 03:47:00,03:47:48,2016-07-15,Friday,MidNight Hours,2016-07-15 04:53:00,04:53:45,2016-07-15,Friday
5456,Airport,,No Cars Available,2016-07-15 03:45:00,03:45:59,2016-07-15,Friday,MidNight Hours,,,,
5457,City,63,Trip Completed,2016-07-15 03:56:00,03:56:41,2016-07-15,Friday,MidNight Hours,2016-07-15 04:54:00,04:54:26,2016-07-15,Friday
5458,Airport,,No Cars Available,2016-07-15 04:00:00,04:00:41,2016-07-15,Friday,Early Morning,,,,
5459,Airport,,No Cars Available,2016-07-15 04:03:00,04:03:50,2016-07-15,Friday,Early Morning,,,,
5460,Airport,152,Trip Completed,2016-07-15 04:06:00,04:06:50,2016-07-15,Friday,Early Morning,2016-07-15 04:52:00,04:52:36,2016-07-15,Friday
5461,Airport,,No Cars Available,2016-07-15 04:10:00,04:10:18,2016-07-15,Friday,Early Morning,,,,
5462,Airport,,No Cars Available,2016-07-15 04:20:00,04:20:15,2016-07-15,Friday,Early Morning,,,,
5463,Airport,,No Cars Available,2016-07-15 04:20:00,04:20:46,2016-07-15,Friday,Early Morning,,,,
5464,City,,No Cars Available,2016-07-15 04:21:00,04:21:04,2016-07-15,Friday,Early Morning,,,,
5465,Airport,,No Cars Available,2016-07-15 04:29:00,04:29:02,2016-07-15,Friday,Early Morning,,,,
5466,Airport,,No Cars Available,2016-07-15 04:31:00,04:31:33,2016-07-15,Friday,Early Morning,,,,
5467,City,,No Cars Available,2016-07-15 04:42:00,04:42:16,2016-07-15,Friday,Early Morning,,,,
5468,City,,No Cars Available,2016-07-15 04:37:00,04:37:39,2016-07-15,Friday,Early Morning,,,,
5469,City,117,Cancelled,2016-07-15 04:42:00,04:42:55,2016-07-15,Friday,Early Morning,,,,
5470,City,233,Trip Completed,2016-07-15 04:45:00,04:45:25,2016-07-15,Friday,Early Morning,2016-07-15 06:00:00,06:00:45,2016-07-15,Friday
5471,Airport,17,Trip Completed,2016-07-15 04:48:00,04:48:57,2016-07-15,Friday,Early Morning,2016-07-15 05:47:00,05:47:13,2016-07-15,Friday
5472,City,20,Cancelled,2016-07-15 04:49:00,04:49:38,2016-07-15,Friday,Early Morning,,,,
5473,City,50,Cancelled,2016-07-15 04:44:00,04:44:00,2016-07-15,Friday,Early Morning,,,,
5474,City,121,Trip Completed,2016-07-15 04:45:00,04:45:24,2016-07-15,Friday,Early Morning,2016-07-15 05:52:00,05:52:14,2016-07-15,Friday
5475,City,135,Cancelled,2016-07-15 04:49:00,04:49:57,2016-07-15,Friday,Early Morning,,,,
5476,Airport,27,Cancelled,2016-07-15 04:45:00,04:45:54,2016-07-15,Friday,Early Morning,,,,
5477,City,27,Cancelled,2016-07-15 04:48:00,04:48:51,2016-07-15,Friday,Early Morning,,,,
5478,Airport,42,Trip Completed,2016-07-15 04:43:00,04:43:40,2016-07-15,Friday,Early Morning,2016-07-15 05:44:00,05:44:45,2016-07-15,Friday
5479,City,50,Cancelled,2016-07-15 04:50:00,04:50:42,2016-07-15,Friday,Early Morning,,,,
5480,City,155,Trip Completed,2016-07-15 04:51:00,04:51:02,2016-07-15,Friday,Early Morning,2016-07-15 06:03:00,06:03:45,2016-07-15,Friday
5481,City,256,Trip Completed,2016-07-15 04:48:00,04:48:19,2016-07-15,Friday,Early Morning,2016-07-15 05:31:00,05:31:32,2016-07-15,Friday
5482,City,,No Cars Available,2016-07-15 04:51:00,04:51:13,2016-07-15,Friday,Early Morning,,,,
